"Date","P_obs","W_obs","P_stationary_PLS","W_stationary_PLS","P_stationary_PCA","W_stationary_PCA","P_stationary_SPLS","W_stationary_SPLS","P_stationary_SPCA","W_stationary_SPCA","P_Johansen","W_Johansen","P_classic_PLS","W_classic_PLS","P_classic_PCA","W_classic_PCA"
2005-02-01,3.93127449516973,15.2605933679736,3.24856729035089,20.6286620287099,0.608636457127042,8.11656292936985,-0.983912802013125,-3.26594452596943,2.50484558929637,14.3493119889936,1.13414685159364,11.3166157252072,2.0462682956206,16.5626078871413,2.40198341578172,15.4947980540825
2005-03-01,3.90457775487378,15.3987578296629,3.40794741996441,20.7909202547449,0.560294322698763,6.93281420162863,-0.98454377042986,-4.03772150538765,2.4566540112866,13.8200069572346,1.22911933236404,12.2642593816156,2.16582744626672,16.6244020106127,2.48553883329025,16.0081849647528
2005-04-01,3.82348523457782,15.0333673893914,3.45637761426822,20.7625842822955,0.592097246495913,6.58966885472624,-1.09175074106972,-5.13164833490455,2.30052972301124,12.8911608202259,1.25691134603883,12.5415705063128,2.25689939396569,16.7565177036456,2.55439970100113,16.3531052747494
2005-05-01,3.38493477428186,15.1113941059826,3.36306349907567,19.8273071254577,0.592710471116775,5.90711584481994,-1.01841361137565,-4.98013042491409,2.18771168659591,12.1041218575757,1.18682294155368,11.84222232293,2.33463083075493,16.4201102093964,2.58468511308489,16.4701676993971
2005-06-01,3.03808005398591,15.5664333225739,3.60488991395832,20.978612938134,0.407076934800698,5.04362832633079,-1.15790473075172,-6.293675223441,2.00418218891639,11.1253571097729,1.47092846838266,14.6770519290021,2.12650220099646,16.0462201197065,2.42373304938174,15.7041135667722
2005-07-01,2.97770973368995,15.7794346442849,3.79257250861889,22.0423480647386,0.368960743116822,5.09414010881152,-1.1518700083318,-6.59859999428056,2.00623447015849,11.2767369106563,1.69127636666817,16.8757023835268,2.00339076927376,16.0514899489529,2.34281832104841,15.2584317508021
2005-08-01,2.75777848339399,16.0024296479132,3.71729617787931,21.255710656425,0.528242780882876,5.20643683639785,-0.857641995131794,-5.25512921596599,2.22347467314404,12.3601436215841,1.60650443301231,16.0298406715994,2.18081187088265,16.1430651591945,2.46609340869896,15.7431711727041
2005-09-01,2.70414288309803,16.2153117566613,3.6262022537981,20.5126173339679,0.673732564215159,5.44065611594833,-0.661639735497021,-4.33908994137758,2.50884114819459,13.7790354830921,1.49234130439971,14.8907110653399,2.32829429155788,16.223773331746,2.56877769641784,16.1362446288953
2005-10-01,2.55932960280208,16.5657485222722,3.17130190745129,18.3020798198585,1.09480332477776,7.37365565490523,-0.296332030061589,-1.73842558907897,2.70687481013353,14.9879486144493,1.09786053002504,10.9545476590691,2.63394557070342,16.5892571024229,2.79343817484362,16.9452299673581
2005-11-01,2.69685628250611,16.7698291604321,3.08904773463265,18.0239261974099,1.23477643801648,8.21509212244587,-0.131019405041361,-0.604508270514121,2.95891522830643,16.4203679284185,1.01454751831037,10.1232431969002,2.70525207292771,16.8272097938613,2.85544533042519,17.1542810257199
2005-12-01,2.77428859221016,16.2111735240821,3.32351712374262,19.2331754487123,1.13676302478305,7.90606491698589,-0.0162515237510187,-0.188518631138228,3.2753653877679,18.1537847649014,1.2017427656899,11.9910936231501,2.57804668679264,16.8101218274887,2.77049184479937,16.7674798291278
2006-01-01,2.83721536191421,11.7308995053792,3.16707591748432,18.6375512466343,1.14826502892954,8.31093364108276,0.162196644633854,1.11829108934783,3.20138505697413,17.9708134740898,1.1743550733519,11.717816851845,2.4321647840188,16.232225449255,2.63716739499688,15.9122455535338
2006-02-01,2.63956047161825,12.0840227905979,2.25913468982758,12.845496282603,0.920349561831529,5.64246423243468,0.303248499882862,1.86821191776846,2.67445117771258,14.6283156565725,0.639129505151689,6.37728967662377,2.07831207624054,12.3262821758693,2.15576863642127,12.9097255670863
2006-03-01,2.42532782132229,12.5134872522872,2.27352743433135,13.5328838366058,1.03174194507515,6.99104401344778,0.176201873675004,1.10786516955409,2.56830864435289,14.4668373002388,0.750500027238448,7.48855441257978,1.92199602754726,12.4045547899774,2.05710353528494,12.1813133503822
2006-04-01,2.22404655102634,12.3343968120157,2.28743679984152,13.9671714349267,1.03138512650041,7.6347859870504,0.317162812383604,2.53153921314376,2.93857354223917,16.5122550546432,0.725493036590131,7.23903248937098,1.89808783859962,12.6957442795024,2.05939862529014,12.2738318559025
2006-05-01,1.66271706073038,12.590223528607,1.98650759065598,12.7381112042703,1.16698644120945,8.63746183094124,0.30522413406689,3.11100135876874,2.90670982108959,16.4093222584085,0.480565256942071,4.79512184516243,1.95885896934021,12.6761217411211,2.09779273870873,12.3557978426196
2006-06-01,1.42465388043442,12.8810627451982,1.98235265449401,12.6716534464482,1.15499704597849,8.66730592451941,0.541640872009995,4.64137621283692,3.27878642122236,18.3277662963937,0.474881903765274,4.73841285386905,1.93341662372736,12.5380661387679,2.07213786152171,12.2159306588756
2006-07-01,1.30056280013846,13.1965640669093,1.97898345055834,13.4197522920674,1.13534952100752,9.63017203922245,0.156476660672219,2.97597452826294,2.77153412076768,15.9250941338693,0.548771250235195,5.47568716628444,1.81227712789813,12.851681891674,2.01143867499806,11.9725374927107
2006-08-01,1.32049100984251,13.0681590705376,1.95144068413526,13.0110798932048,1.35566711877095,10.113309716949,0.267369954758415,2.77493661138068,2.64758353359418,15.3994797325839,0.594018192850669,5.92716508697904,1.91249792125363,12.8902716164479,2.08042048545586,12.0128156588647
2006-09-01,1.64710775954655,12.7404411792857,1.92871186426571,12.529694868437,1.41773912458682,9.8390643688359,0.393133262022643,3.01346601638045,2.76019900100832,15.916259417098,0.574729046303356,5.73469630849905,1.96407238819378,12.6767342246144,2.10125147873677,11.9845192836106
2006-10-01,1.62662767925059,12.9218779448965,2.1002971820031,13.6408574631307,1.19566533189623,9.23366688827937,0.185968728100907,1.94903994099112,2.51197982563102,14.6675748085577,0.752664659731661,7.51015330347964,1.75672187281697,12.4893260826175,1.95234135527415,11.4066133462721
2006-11-01,1.66157946895464,13.2981585830564,2.36287755731041,14.9344524898844,1.03728763197146,8.54992800737096,0.144773312344823,1.41404951590303,2.65778963605022,15.4040791021669,0.962905318241496,9.60795284224939,1.62571536925334,12.4512364989096,1.86360955988054,11.0796038681808
2006-12-01,1.73175900865867,12.7711029467064,2.34446575549545,14.9463206629912,1.15607593970378,9.18250491216262,0.203902328673547,1.72637843662192,2.53212560634351,14.89155646705,0.972690177535934,9.70558701758108,1.70723748693973,12.8008202570129,1.93958435317191,11.4012369283984
2007-01-01,1.76515663836272,8.25482892800357,2.11333656826781,13.4967509514715,1.26347402868754,9.18814995782111,0.285578480423366,2.05746267116457,2.31604131051868,13.7098220078204,0.822856471814198,8.21053329684458,1.79061737978222,12.4259426719886,1.9709560553681,11.3786469087601
2007-02-01,1.65090860806676,8.49405221322228,1.46354059144172,8.83889724865899,0.757888338217191,5.10308281294958,0.247303319334352,1.69000204590402,1.73782331788357,9.86016451232058,0.460694630708932,4.59685101190686,1.34253891884866,8.46906716015564,1.42435609996648,8.37250377027195
2007-03-01,1.4972883877708,8.84211667491156,1.47018023274441,8.93019643127819,0.814502201494089,5.39133534065666,0.169458122850458,1.13191017249233,1.68156889094435,9.59762052670732,0.467994193697727,4.66968668498575,1.3761070014372,8.65102430527337,1.45807089060705,8.50777612423798
2007-04-01,1.16908364747484,8.84892623464005,1.37471305446057,8.55778538830077,0.938031593111711,6.07686701200817,0.22792843137247,1.69223366730424,1.68989464178241,9.69961565016972,0.377874387861049,3.77046344026138,1.49115520361406,8.9904140466846,1.55542551231176,8.96647946881328
2007-05-01,0.569936147178889,9.1431529512313,1.32349665159053,7.87583738868181,1.01089967202146,5.81127991662817,0.416204894025799,2.33184525816863,1.86442608556845,10.5009592033134,0.341879254243334,3.4113008727713,1.55920987613844,8.73092739400514,1.58420232845225,8.96846257454933
2007-06-01,0.35518544688293,9.40349216782253,1.41143884584742,7.69276720787667,0.99692302999217,4.92031948768076,0.639459298833722,2.98911032005065,2.07091631641937,11.3525681297174,0.411728981514405,4.10826751419566,1.63522134690123,8.53755560413742,1.62264988314457,9.14576848340679
2007-07-01,0.332633136586973,9.5841934895336,1.50744186265412,8.31872311333628,0.960274489872127,4.9819511605775,0.583400943420915,2.5969515359893,1.96113596339779,10.8616370817549,0.534325692240207,5.33154813478621,1.56409607612652,8.59090176516104,1.57902002069939,8.94402472941604
2007-08-01,0.300237786291016,9.54858849316189,1.58239034514205,8.59840968228257,0.960735408886977,4.85468113999517,0.643017516492728,2.736084064145,2.06231850043541,11.3833291932463,0.587845218929883,5.86557061740475,1.57465228656381,8.65860887740845,1.59043061206922,9.00309949538933
2007-09-01,0.50355745599506,9.42737060190999,1.62192597743797,9.13104103466507,0.858496312561726,4.89933519450619,0.458511522484387,2.05007531304154,1.89950624477772,10.5799512626765,0.635534868023857,6.34142207536024,1.47185964689112,8.69233275213896,1.52441111957797,8.79225013294786
2007-10-01,0.462873225699101,9.65030736752085,1.58120410679867,8.75361709739511,0.899279594786367,4.81567826199502,0.552745722986084,2.50386487998978,1.98773150966138,10.997306466098,0.576237203510332,5.74974483201306,1.53701249407481,8.68227683375114,1.56692486536948,8.97515890370296
2007-11-01,0.626302665403133,9.86778800568072,1.5489772676296,8.37936769709226,1.07349860823294,5.17982983490929,0.588229189462423,2.09011562983113,1.91064428448256,10.6504173094764,0.577508293309657,5.76242787635691,1.63917404574623,8.77543685606623,1.64057525119513,9.13078821073688
2007-12-01,0.603750355107183,9.48463236933078,1.28876383990908,6.69725373686315,1.37888167991078,5.8710710447204,0.810123498917908,3.26047723811496,1.87862049818634,10.4250305821251,0.312612629119044,3.11927594703977,2.00489832861525,9.23855173738681,1.91167563681182,10.3458662337112
2008-01-01,0.614871624811218,5.12595835062792,1.16414462861851,5.84609007337847,1.40278956111168,5.66182711096248,0.915779533075158,3.80116945832945,1.78458698093296,9.88068591113414,0.243665340301282,2.43131391483104,2.02421202193384,8.88151797160472,1.90184980305506,10.2049835545661
2008-02-01,0.51875551451528,5.34838163584661,0.373924867421272,0.866947781541,1.0798484604034,2.806863742022,0.682858379206332,2.34864098755326,0.822375969078984,4.26544575579262,-0.166717638623309,-1.66352306869511,1.60391425152836,5.15587642640777,1.38797534872719,7.16974828732109
2008-03-01,0.703425204219317,5.24044609753589,0.513341509775452,1.32086074195134,1.04342552533563,2.34247527893684,0.837678587097771,2.86476569331482,1.0127061387863,5.21853115758068,-0.0547999634698608,-0.546798791948683,1.59627563952037,5.12442399624406,1.38122495986847,7.14799363952234
2008-04-01,0.563274413923355,4.98975565726439,0.393806499668661,0.55260668456576,1.19462080244185,2.67239622799697,0.854378973248167,2.67290729349266,0.976802691991499,5.0341067479167,-0.160871646039713,-1.60519124728414,1.70846100919205,5.1498156139512,1.45706334556291,7.3632865994713
2008-05-01,0.201396093627397,4.93928237385563,0.322430247335453,-0.385487632036732,1.25640988444993,2.13148047287168,1.10316408186513,3.55315907610345,1.13207372714866,5.70093777548275,-0.20895298088312,-2.08495097964444,1.77973274198001,4.71906757307376,1.47721546546439,7.29937900329986
2008-06-01,0.184542393331443,4.93872159044687,0.139506227784079,-1.60796313997693,1.40244902195124,2.3421836991302,1.29212509645336,4.42655744292376,1.13077372175076,5.65450762853921,-0.32338405094542,-3.22675412894534,1.88517051809192,4.48551881839943,1.53213394270367,7.37363475053581
2008-07-01,0.264046923035482,5.00662291215793,-0.0799774533328279,-3.11217848471182,1.66720470170034,2.82179762777304,1.43635489164811,4.79448209360339,1.10131824330018,5.46166284285838,-0.505869435977029,-5.04760913988806,2.11414385486423,4.52112372392137,1.68587275186496,7.87697230761603
2008-08-01,0.359093102739538,4.82631791578622,-0.245457449691418,-4.18167098267907,1.89489940573434,3.30441379260892,1.38270423762839,4.02520974696811,0.65103691069873,3.13221083142128,-0.600955274059022,-5.99638388539052,2.32053705304634,4.72595668898618,1.83539721785463,8.43227272708485
2008-09-01,0.526148912443562,4.79790002453434,0.0177397573469177,-3.27371957548626,1.67147003879168,1.75180605176853,1.36306633885314,3.32195684334437,0.544309856348592,2.39888307570291,-0.365760396173579,-3.64958897975142,2.21722847733272,4.41044100048115,1.74767494197933,8.14783261950299
2008-10-01,0.696313062147626,4.77253679014518,0.0907783870968116,-2.3845894478646,1.5030246540059,1.75919457463942,1.0262396678983,2.11681173802101,0.407208155295777,1.67909434049105,-0.352136474221754,-3.51364830400703,2.1195871002915,4.69834176362587,1.70103995510494,8.20213012035131
2008-11-01,1.17938242185166,4.63161742830505,0.180624655909517,0.482093819818393,0.896853082971772,2.71434407556323,-0.0577049270198162,-0.411264520304633,0.0572271749888515,-0.00940645283692465,-0.422616748926099,-4.21690660244992,1.6977703518266,5.72029231441573,1.4850687872835,8.19068549012785
2008-12-01,1.36560627155569,4.01826179195511,0.699364592948597,4.50385772030473,0.316270659078263,2.18841046419834,-1.02371151351462,-5.04965915119318,-0.602976830223355,-3.20802340732086,0.054362673428719,0.542435473962914,1.10962366007329,5.92322848852045,1.10875173489717,6.89123394064442
2009-01-01,1.23581659125974,0.313987773252248,0.88258870938282,5.76469109299959,-0.073310315242459,1.07300069702555,-1.27167017675853,-5.90171047846889,-0.788094866545874,-4.23041631564786,0.228764709798813,2.28263413035446,0.795359505888301,5.47572797633205,0.872544574797129,6.03600985359748
2009-02-01,1.09877413096379,0.608611058470933,0.0896167992889811,1.55011835696868,-0.395437266893188,-0.535171702378105,-1.45891568070118,-5.90922762218199,-1.40948056322846,-7.85431041133471,-0.245187177435931,-2.44649893785075,0.355882950746634,2.42763413011147,0.38823114387104,3.34228722041321
2009-03-01,1.20884390066783,0.641775520160218,-0.152965494164995,1.70950179739799,-0.275075398043338,1.95509156203212,-1.83762381683737,-6.56738926025093,-1.55592770338029,-8.19729926433872,-0.435483198765363,-4.34528915570924,0.259926028694894,3.01935991566717,0.361085601864981,3.20197181313576
2009-04-01,1.16349718037187,0.28588507988872,-0.0878187282508452,2.46247431632413,-0.357980806081775,2.27211669559589,-1.8878085842562,-6.37208393138911,-1.30122512677973,-6.76213140751545,-0.413772255841285,-4.12865548277839,0.132902708137554,3.1005354579138,0.281996440522099,2.89598429514221
2009-05-01,0.668478730075921,0.396511796479952,-0.186674405668343,1.45509850662187,0.00628623516149127,3.13075349736717,-1.28131955190403,-4.7376728424709,-1.20761180814458,-5.76954870210887,-0.22461038880896,-2.24118195493708,-0.0253245853716089,1.90228231373326,0.102046291405138,1.03182171489891
2009-06-01,0.507087689779953,0.602751013071207,-0.372766560211149,1.2696543110091,0.251778121499421,5.31445646230091,-1.23286404729504,-4.46568917619102,-1.28491744608648,-5.57095255569933,-0.177591078942594,-1.77201919997777,-0.264969031766615,1.49049396546872,-0.0830098061963397,-0.453855962972119
2009-07-01,0.407863249483998,0.925552334782276,-0.606204518254999,0.17400102221355,0.465600234355453,6.47616246336111,-0.828113939564999,-1.62956056443171,-0.589443513479521,-1.85734584826564,-0.441638289171084,-4.40670518201798,-0.135420397914633,1.6215165763962,0.0105333902159804,-0.156999676976304
2009-08-01,0.285844389188031,1.04484733841055,-0.594250802620126,0.761474641158765,0.533565817025668,7.53940626218656,-0.883989741090158,-1.75855017191193,-0.631720918740996,-1.77587866835946,-0.371853534720262,-3.71038684503348,-0.239695245172754,1.79017471887381,-0.0480123960115208,-0.561916038631211
2009-09-01,0.349289208892091,1.17532944715865,-0.631361454580093,0.34860733456253,0.724478776974252,7.94134499331299,-0.862748253843511,-2.51139195478108,-0.862788596303312,-2.85401903897208,-0.310783121570924,-3.10102096192973,-0.198385347927476,1.65276853925978,-0.0291330074330244,-0.798562426863526
2009-10-01,0.273377238596128,1.47966621276951,-0.65538175404613,0.882849963602764,0.712970645809575,8.75372285181908,-1.25557150971322,-4.1941041332249,-1.15621191229123,-4.2455312963829,-0.332855701288663,-3.32126307817655,-0.256518256996117,2.04258868797524,-0.0433018916699819,-0.770604895175098
2009-11-01,0.35184565830018,1.86774685092938,-0.55228873034214,0.780802062479598,0.708789515168262,7.97348177601585,-0.77639301518983,-1.74765016885653,-0.533438060697129,-1.19382742796913,-0.333307006696859,-3.32576624271127,-0.119514590195205,2.08850675126534,0.0505734484742364,-0.235756824661823
2009-12-01,0.357268318004204,1.48919121457944,-0.553733021845744,0.380895825822996,0.860594026014957,8.06567737291876,-0.488425342239758,-0.470389034956211,-0.216756459748109,0.406199294453024,-0.392529281364188,-3.91669123962954,0.0805416027899928,2.39565373765156,0.202532166230909,0.451670828883766
2010-01-01,0.847072397708262,-2.74518280412342,-0.597436281877785,-0.287516284452229,0.891932434695798,7.5513170867499,-0.317987528785226,-0.088345684702654,-0.339168442793359,-0.271174889636372,-0.358132471649636,-3.57347688677418,0.0765575812351249,1.87805875073599,0.167427301811815,0.0919299817196558
2010-02-01,0.976310197412291,-2.76925951890473,-1.27406115196613,-4.83527280464508,0.553172739866676,4.44097204677266,-0.368037959658758,-0.577465125311795,-1.11869756156334,-4.92522483479798,-0.721487858091502,-7.19906847067608,-0.286603792068054,-1.59653956064388,-0.292576983888355,-2.5847431569804
2010-03-01,1.20397844711633,-2.85469505721546,-1.06589265745556,-3.88957259488746,0.330275365963201,3.43784506817979,-0.287875336593878,0.058650891078182,-0.741688175364664,-3.11755346900865,-0.628461814293449,-6.27084653132175,-0.36866803814177,-1.6286228864344,-0.348689797298878,-2.59656706682912
2010-04-01,0.679430866820385,-2.61868549748696,-0.964297192012087,-3.76248905146433,0.357622518258041,2.96336619351859,-0.169928258938352,-0.069538838527714,-0.785292014534682,-3.3302739908812,-0.502183749093104,-5.01083303625544,-0.373827972582457,-1.84587563599848,-0.365399613726807,-2.82176308718495
2010-05-01,-0.0725428534755654,-2.20315878089571,-0.844009447216182,-3.26759524969912,0.395614664025165,2.92040699313605,-0.27610810093716,-1.63224893031555,-1.12058691745966,-4.95103144869148,-0.25946353743259,-2.58894969703585,-0.498087625769037,-2.17777851843181,-0.46822873928014,-3.58603910377398
2010-06-01,-0.385724003771526,-1.80621956430446,-0.687263530856953,-2.08426370237223,0.146595443655474,2.59527222201857,-0.351781933075615,-1.27908674863451,-0.882048168063177,-3.77964429196732,-0.156084637887472,-1.5574260644454,-0.665046382052129,-2.11018138678446,-0.574629098069608,-3.79267076904135
2010-07-01,-0.51810396406749,-1.43691824259338,-0.405321047774127,-0.592411802232692,-0.0436924104573675,1.97398897342259,-0.375542979340906,-1.4942114413928,-0.668670702008966,-2.69515180129237,0.0681827253366586,0.680333151432819,-0.813076642967721,-2.07751242704644,-0.67024407184315,-4.08926468361138
2010-08-01,-0.605931194363447,-1.35432323896511,-0.402293158910841,-0.232188584556144,0.0129996920442621,2.68565001462274,-0.491059495791263,-1.99169825352911,-0.860528045683406,-3.53538993068007,0.104784925445824,1.04555308106585,-0.819039967670655,-1.76143142960245,-0.6543691440261,-4.02134941982322
2010-09-01,-0.512957234659408,-1.248641130217,-0.35255407668688,-0.423032119520375,0.0137687547153308,2.12960455718945,-0.204275298847216,-0.654293287008501,-0.483610662870632,-1.70339886799339,0.104951404891185,1.0472142274215,-0.752767874341511,-1.87475898135727,-0.617448226134399,-3.84582521228529
2010-10-01,-0.349527804955355,-1.22310436460616,-0.344929403600112,-0.00755631377038024,0.0424862193666572,2.70939678015603,-0.469409500440386,-2.09509525987275,-0.7601192614624,-3.00363869434235,0.138631430331843,1.38327644457757,-0.797792316349844,-1.65424626028061,-0.633409881237558,-3.94353212381752
2010-11-01,-0.0472596352513197,-1.08372372644628,-0.36103602546969,-0.536784816095249,0.211719495287509,2.73321560267368,-0.25807923064442,-1.74941332039954,-0.814485682832855,-3.2288411940525,0.176433108410384,1.76046486949956,-0.69967094920996,-1.77491465624614,-0.575785036677391,-3.92336442317199
2010-12-01,0.0317268344527289,-1.53457936279621,-0.419731046736856,-1.09632005396112,0.391151580937398,3.05822896063832,-0.11139265660363,-1.29885691984118,-0.718390670101305,-2.71254953840329,0.0962124573576289,0.960016250421403,-0.526523777640341,-1.53228559294302,-0.445771769581869,-3.41205188965072
2011-01-01,0.106377004156758,-5.86065338149909,-0.704504981299121,-2.52239577335519,0.542475918431984,3.6336937327233,-0.167358045793415,-1.5290011908055,-1.11555556332647,-4.73326759446549,-0.0796020670809074,-0.794276334516117,-0.448836639455102,-1.73429232270231,-0.407437091997388,-3.41500817009223
